cnnaff,Smiles
6.23298,[H]c1nc(N([H])[C@@]([H])(C(=O)[C@]([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])N([H])C([H])([H])[C@@]([H])(C([H])([H])C(F)(F)F)[C@@]([H])(c2c([H])c(SC([H])([H])C([H])([H])[H])c([H])n([H])c2=O)C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1[H]
5.66495,[H]c1oc([H])c(-n2c([H])c([H])c(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])[C@]3([H])[C@@]3([H])C([H])([H])[C@]3([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2=O)c1[H]
6.23921,[H]c1c([H])c(Cl)c([H])c(On2c([H])c([H])c(SOC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(C(=O)N([H])N([H])[C@@]3([H])N([H])C([H])([H])C([H])([H])C3([H])[H])c2=O)c1[H]
6.32296,[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c([H])n(-c2c(F)nc([H])c(OC([H])([H])[H])c2[H])c(=O)c1C1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]
5.91927,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])[C@]([H])(O[H])N1C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N(c2nc([H])c([H])c([H])c2[H])[C@@]([H])(C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1([H])[H]
5.20189,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c2C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])n([H])c(=O)c1[H]
6.26647,[H]c1c([H])c([H])c(OC([H])([H])[C@]2([H])C([H])([H])N([H])C([H])([H])C([H])([H])[C@]2(OSc2c([H])c([H])n(-c3nnn([H])n3)c(=O)c2C(=O)N([H])N([H])[H])C([H])([H])OC([H])([H])[H])c([H])c1[H]
5.90779,[H]ON([H])C(=O)C([H])=C([H])c1c([H])c(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([C@@]3([H])C([H])([H])N(C(=O)c4c([H])c([H])c(F)c([H])c4[H])[C@]([H])(N([H])C([H])([H])C([H])([H])[H])C3([H])[H])c([H])c2[H])c(=O)n([H])c1[H]
6.23064,[H]ON([H])C(=O)C(=C(c1nc([H])nc([H])c1[H])c1c([H])c(F)c(=O)n([H])c1[H])C([H])([H])[C@](C([H])([H])[H])(C([H])([H])N([H])C([H])([H])C([H])([H])[H])[C@@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H]
4.75328,[H]ON([H])C(=O)C([H])=C([H])c1c(C(=O)N([H])C([H])([H])[C@@]([H])(S[H])c2c([H])c([H])c(C(=O)N3C([H])([H])C([H])([H])N(C([H])([H])[H])[C@@]([H])(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c([H])c2[H])c([H])c(=O)n([H])c1[H]
5.54892,[H]c1oc([H])c(-n2c([H])c([H])c(OC([H])([H])[C@@]([H])(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])N3C([H])([H])C([H])([H])OC([H])([H])[C@]3([H])c3c([H])c([H])c(F)c([H])c3[H])c([H])c2=O)c1[H]
6.64227,[H]Sc1c(N([H])c2c([H])c([H])c(OC([H])([H])C([H])([H])n3c([H])nc([H])c3[H])c(C([H])([H])C(F)(F)F)c2[H])c(N=C=S)n(C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)c1[H]
6.01433,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@]([H])(C([H])([H])C#Cc1c([H])nc([H])c([H])c1[H])C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])O[H])C([H])([H])C1([H])[H]
5.89554,[H]c1nc(C([H])([H])S[C@@]([H])(C([H])([H])C([H])([H])[H])[C@@]([H])(N([H])C(=O)c2c([H])c(C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])n([H])c2=O)[C@@]([H])(N([H])[H])C([H])([H])[H])c([H])c([H])c1[H]
4.92159,[H]OC([H])([H])C([H])([H])OC([H])([H])[C@@](O[H])(C([H])([H])[H])C([H])([H])c1nc([H])c([H])n1C1([H])C([H])([H])C([H])([H])N([C@@]([H])(N([H])C(=O)c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H]
6.27205,[H]C#C[C@@]1([H])[C@]([H])(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@@]([H])(N([H])C(=O)n2c(O[C@]([H])(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c(N([H])[H])c([H])c([H])c2=O)C([H])([H])[C@@]1([H])N=C=S
5.01512,[H]c1nc([H])n(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])N([C@]3([H])C([H])([H])C([H])([H])[C@]([H])(N([H])Sc4c([H])c(N=C=S)n([H])c(=O)c4[H])C3([H])[H])C([H])([H])C2([H])[H])c1[H]
5.8191,[H]c1nc([H])c([H])c(C([H])([H])O[C@]([H])(c2c([H])nn(C([H])([H])[H])c2[H])[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])[C@@](c2c([H])c([H])c([H])n([H])c2=O)(C([H])([H])[H])C([H])(F)F)c1[H]
6.19675,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C(c1nc([H])c([H])s1)c1c([H])c(N2C([H])([H])C([H])([H])C([H])(N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c(=O)n([H])c1[H]
6.12948,[H]c1c([H])c(C([H])([H])[C@@]([H])(OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2[H])[C@]([H])(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c([H])c1C(=O)OC([H])([H])[H]
5.94819,[H]OC([H])([H])C([H])([H])OSc1c([H])c([H])n([C@]([H])(C([H])([H])N([H])C(=O)N([H])[C@]([H])(c2sc([H])nc2[H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)c1C(=O)N([H])N([H])[H]
5.4257,[H]OC(=O)c1c(C([H])([H])[C@]([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])N([H])C(=O)c2c([H])c([H])c(=O)n(C([H])([H])C([H])([H])O[H])c2[H])c(C([H])([H])[H])nn1[H]
5.48827,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C#Cc2nc(OC([H])([H])C([H])([H])N([H])[H])c([H])c([H])c2[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H]
5.95701,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c([H])c2C([H])([H])N2C([H])([H])C([H])([H])N([H])[C@]([H])(N=C=S)C2([H])[H])c([H])n([H])c(=O)c1[H]
5.1495,[H]OC(=O)c1c([C@]([H])(c2c([H])c([H])c([H])c(=O)n2[H])C(F)(F)P(=O)(O[H])O[H])c(C([H])([H])[H])nn1C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]
5.77049,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]1([H])[C@@]([H])(c2nn([H])c([H])c2[H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])N([H])[H]
5.88813,[H]OC(=O)[C@@]([H])(OC(=C([H])C(=O)N([H])O[H])c1c([H])c([H])c(=O)n(C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]
6.18089,[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(N(C(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1c(S[H])c([H])c(=O)n([H])c1[H])N([H])C([H])([H])c1c([H])nc([H])c([H])c1[H]
5.06361,[H]c1oc([H])c(-n2c([H])c([H])c(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c(C(=O)N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c2=O)c1[H]
5.63852,[H]c1nc([C@@]2([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])N(C(=O)c3c([H])c([H])c(=O)n([H])c3[H])C([H])([H])F)C([H])([H])C([H])([H])C2([H])[H])n(C([H])([H])C([H])([H])C(=O)N([H])[H])c1[H]
5.18547,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c(N(C(=O)c2c([H])c(C([H])([H])C#N)c([H])n([H])c2=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1C([H])([H])[H]
5.7768,[H]C1=C(N([H])C([H])([H])C([H])([H])[H])C(=O)N(c2c(SOC([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(Br)c(=O)n([H])c2[H])C1=O
5.4722,[H]ON([H])C(=O)C([H])=C([H])c1c(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([C@@](C(=O)OC([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n1[H]
6.41517,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])N([H])[C@]([H])(c3c([H])nc([H])c([H])c3[H])N3C([H])([H])C([H])([H])N(c4nc([H])c([H])c([H])c4[H])C([H])([H])C3([H])[H])c(N(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c2[H])c([H])n([H])c(=O)c1[H]
5.29367,[H]O[C@@]([H])(n1c([H])nc([H])c1[H])C([H])([H])OSc1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])n([H])c(=O)c1C(=O)N([H])N([H])N([H])[H]
6.02727,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])[C@@]([H])(C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])c2nn(C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])N([H])[H]
5.95539,[H]OC(=O)[C@@]([H])(OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(C(=O)N([H])O[H])=C([H])c1c([H])c(F)c(=O)n([H])c1[H]
5.54756,[H]ON([H])C(=O)C([H])=C([H])c1c(N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)OC([H])([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n1[H]
6.43935,[H]ON([H])C(=O)C([H])=C(c1c(C([H])([H])C(=O)N([H])C([H])([H])[H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])c2oc([H])c([H])c2[H])[C@@]([H])(c2nc([H])c([H])c([H])c2C([H])([H])[H])C1([H])[H]
6.27812,[H]c1c([H])c([H])c(N([H])C([H])([H])[C@]2([H])C([H])([H])[C@@]([H])([C@@]3([H])C([H])([H])[C@]([H])(N4C([H])([H])C([H])([H])N(C([H])([H])[H])[C@@]([H])(C(=O)C([H])([H])C([H])([H])[H])C4([H])[H])C([H])([H])[C@@]3([H])Sc3c([H])c(N=C=S)n([H])c(=O)c3[H])C2([H])[H])c([H])c1[H]
5.79042,[H]ON([H])C(=O)n1c([H])c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(N(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c2[H])c(S[H])c([H])c1=O
5.39571,[H]c1c([H])c(C(=O)C([H])([H])[H])c([H])c(C([H])([H])C(=O)Oc2c(SN([H])C(=O)OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c([H])n([H])c2=O)c1[H]
5.47289,[H]Sc1c([H])c([H])n(N2[C@]([H])(c3nnn([H])n3)c3c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c3C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)c1[H]
5.1877,[H]ON([H])C(=O)C(=C([H])c1c([C@]([H])(C([H])=C([H])[H])N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c(=O)n([H])c1[H])C([H])([H])C#N
5.72659,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[C@@]1(C(=O)N(C([H])([H])[H])C([H])([H])[H])O[C@@]([H])([C@@]([H])(O[H])C([H])([H])[H])C([H])([H])C1([H])[H]
6.13762,[H]C1=C(c2c([H])c(C(=O)N(c3c(Sc4c([H])c([H])c(N5C([H])([H])C([H])([H])OC([H])([H])C5([H])[H])c([H])c4[H])c([H])c(=O)n([H])c3[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])C([H])([H])C([H])([H])N([H])C1([H])[H]
5.13886,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c([H])c(-n2nc([H])c([H])c2[H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])ON2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1=O
6.19246,[H]Oc1c([H])c(O[H])c([H])c([C@@]2([H])[C@]([H])(C3([H])C([H])([H])C([H])([H])C3([H])[H])[C@]([H])(Sc3c([H])c(N=C=S)n([H])c(=O)c3[H])C([H])([H])[C@@]2([H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c1[H]
5.9762,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])c1nc([H])c([H])n1C1([H])C([H])([H])C([H])([H])N([C@@]([H])(N([H])C(=O)c2c([H])c([H])c([H])n([H])c2=O)[C@@]([H])(N([H])C(=O)[C@]2([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H]
5.61084,[H]c1c(SN([H])C(=O)OC([H])([H])C([H])([H])OC([H])([H])C(F)(F)F)c(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])N([H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])[H])c(=O)n([H])c1[H]
5.53268,[H]c1nc(C([H])([H])[H])n([C@@]2([H])C([H])([H])C([H])([H])N([C@@]([H])(N([H])C(=O)c3c([H])c([H])c(N(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])[H])n([H])c3=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]2([H])c2nnn([H])n2)c1[H]
5.61041,[H]Sc1c(N([H])N([H])[H])c(C([H])([H])C([H])([H])C(=O)N(OC([H])([H])OC([H])([H])[H])c2nn([H])c([H])c2[H])n([H])c(=O)c1-c1c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c1[H]
6.66506,[H]c1nc([H])c(-n2c([H])c(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(SC(=O)c3c([H])c([H])c(OC([H])([H])[H])c(C([H])([H])C(=O)N([H])C([H])([H])[H])c3[H])c(C(=O)N([H])N([H])[H])c2=O)c([H])c1[H]
5.97037,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C#Cc2nc([H])c([H])c([H])c2[H])C([H])([H])[C@@]1([H])c1nc([H])c([H])nc1[H]
4.71812,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])S[H])c([H])c2[H])c([H])n([H])c(=O)c1C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H]
5.70275,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@](c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])(C([H])([H])N([H])C(=O)C([H])([H])OC(=O)C([H])([H])[H])C1([H])[H]
5.71866,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2C([H])([H])N2C([H])([H])C([H])([H])N([H])[C@@]([H])(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@]2([H])C(=O)C([H])([H])[H])c([H])n([H])c(=O)c1[H]
5.65547,[H]c1nc(C([H])([H])[H])n(C2([H])C([H])([H])C([H])([H])N([C@@]([H])(N([H])C(=O)c3c(C([H])([H])N([H])C(=O)c4c([H])c([H])c([H])c([H])c4[H])c([H])c([H])n([H])c3=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c1[H]
5.18778,[H]c1c(N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(=O)n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])[H])c1[H]
5.43929,[H]ON([H])C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])c1[H]
5.9378,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n(N([H])C(=O)C([H])=C([H])[H])c1[H])[C@@]([H])(C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
5.21317,[H]OC([H])([H])C([H])([H])OSc1c([H])c([H])n([C@]([H])(C([H])([H])N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)c1C(=O)N([H])N([H])[H]
5.93285,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[C@@](C([H])([H])[H])(C([H])([H])C(C(=O)N([H])O[H])=C([H])c1c([H])c(F)c(=O)n([H])c1[H])[C@@]([H])(c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H])N1C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H]
5.89507,[H]c1nc(C([H])([H])c2c(N(C(=O)N([H])[H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1[H]
5.55486,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])c3c([H])c([H])c4c(c3[H])OC([H])([H])[C@@]([H])(N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])O4)c([H])c2[H])c([H])n([H])c(=O)c1N(C([H])([H])[H])C([H])([H])[H]
6.04025,[H]ON([H])C(=O)C([H])=C(c1c([H])c(Sc2c([H])c([H])c([H])c([H])c2[H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])c2nc(C([H])([H])[H])c([H])c([H])c2[H])C([H])([H])C1([H])[H]
5.23147,[H]ON(C(=O)C([H])=C([H])c1c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(F)c(=O)n([H])c1[H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
